county,state,d_2020_03_30,d_2020_04_30,d_2020_05_30,d_2020_06_30,d_2020_07_30,d_2020_08_30
Assumption,Louisiana,0.7484370873,8.012679405,11.05045346,15.49705028,23.37765255,29.23307211
Avoyelles,Louisiana,0.3424489996,1.736705641,3.057580353,7.802945061,21.89227533,31.28516217
Beauregard,Louisiana,0.1359841171,1.060676113,1.794990345,5.466561506,18.95618592,25.56501401
Bienville,Louisiana,0.365817969,5.633596722,10.53555751,16.60813579,25.46093064,30.50921861
Bossier,Louisiana,0.4519111083,2.267483807,3.266445204,6.937231926,15.99131062,21.3508178
Caddo,Louisiana,0.8938601471,6.200651471,10.16665257,13.32334787,24.18656713,29.82352302
Calcasieu,Louisiana,0.2098090737,1.943231659,2.977290665,6.494090378,29.53812031,37.16118332
Catahoula,Louisiana,0.3032447185,3.638936622,11.42221773,19.20549884,25.16931163,37.29910037
Claiborne,Louisiana,0.2476320188,3.652572278,4.085928311,7.428960565,13.24831301,23.09168575
De Soto,Louisiana,1.028806584,6.981187537,9.038800705,12.78659612,22.8909465,29.98236332
East Baton Rouge,Louisiana,0.4233337987,4.219827334,8.08612591,11.53584601,23.81477795,30.91012263
East Carroll,Louisiana,0.1384083045,1.24567474,19.10034602,60.89965398,68.09688581,73.63321799
East Feliciana,Louisiana,0.4102774501,6.256731114,9.949228166,15.23155034,24.9243551,55.33617109
Evangeline,Louisiana,0.2378404091,1.456772506,2.318943989,5.708169818,20.39481508,33.14900702
Franklin,Louisiana,0.2460387757,6.150969393,15.45123511,22.98002165,37.34868615,53.19358331
Grant,Louisiana,0.08949346698,0.5817075353,1.252908538,3.758725613,11.90263111,19.2410954
Iberia,Louisiana,0.2476235022,3.535513337,5.599042522,9.58853228,29.24708698,37.29485081
Iberville,Louisiana,0.849617672,13.65456973,17.11372739,21.57422017,32.86199782,40.38718291
Jackson,Louisiana,0.1255808113,2.134873791,6.655782996,13.24877559,21.78827075,29.51149064
Jefferson,Louisiana,1.92510912,14.23615897,17.31219848,21.79875948,32.22145647,37.76246267
Jefferson Davis,Louisiana,0.09533797311,1.970318111,2.415228652,11.09098421,29.68188896,36.86401627
LaSalle,Louisiana,0.1337882133,1.538564452,3.411599438,6.488728343,14.24844471,25.55354873
Lafayette,Louisiana,0.3415371672,1.895114769,3.17796169,8.988258619,25.39037282,34.36613617
Lafourche,Louisiana,0.5192742379,6.628382919,8.237114872,11.69894312,25.12880037,33.22336938
Lincoln,Louisiana,0.1689331869,1.794915111,3.209730552,6.820677422,14.1903877,19.11056677
Livingston,Louisiana,0.1158488462,1.426388919,3.019310555,6.538219258,18.25343383,24.38618213
Madison,Louisiana,0.08716875872,0.610181311,7.845188285,31.0320781,46.72245467,68.86331939
Morehouse,Louisiana,0.07694675285,2.000615574,4.655278547,9.04124346,16.23576485,22.89165897
Natchitoches,Louisiana,0.05133074969,2.155891487,4.311782974,7.186304956,16.78515515,23.61214486
Orleans,Louisiana,3.798300004,16.55853488,18.2421057,20.14895495,26.18773868,29.49841909
Ouachita,Louisiana,0.2819157456,4.523466282,7.810347589,15.32596508,27.57648566,35.03443857
Plaquemines,Louisiana,0.9412570059,7.572840457,9.027510375,11.16673084,17.92666752,22.29067728
Pointe Coupee,Louisiana,0.09026085387,4.467912266,8.800433252,11.0569546,30.8240816,42.46773174
Rapides,Louisiana,0.3344837547,2.014504432,5.952290454,11.6765238,22.0531221,29.09248476
Red River,Louisiana,0.1160362033,2.900905082,5.801810165,6.962172198,19.84219076,36.89951265
Richland,Louisiana,0.09768486861,2.83286119,6.251831591,9.18237765,24.42121715,33.50590993
Sabine,Louisiana,0.04151444703,0.7057455995,1.909664563,3.404184656,21.0063102,30.80371969
St. Bernard,Louisiana,1.159889701,10.15450606,11.73020528,13.5028669,21.84094192,26.98384908
St. Charles,Louisiana,0.6828010014,10.81101586,12.08178439,14.39572111,25.03603672,31.16227904
St. James,Louisiana,3.043498619,11.5184717,13.76597837,17.18406143,28.60888702,35.53869926
St. John the Baptist,Louisiana,1.7262809,17.67711642,19.7486535,22.32656631,30.49762924,34.82484003
St. Landry,Louisiana,0.1797505063,2.157006076,3.055758607,7.501587796,24.613836,37.1005045
St. Martin,Louisiana,0.3720791784,4.31611847,5.469563923,13.24601875,27.18038399,36.53817532
St. Mary,Louisiana,0.1932964781,3.691962732,6.127498357,9.065604825,26.21100244,33.96219121
St. Tammany,Louisiana,0.7378229463,4.839483841,6.838746018,9.155351398,18.12029687,23.94751143
Tangipahoa,Louisiana,0.1379268068,4.23741801,6.543860725,9.992030896,22.99546374,30.88027953
Terrebonne,Louisiana,0.3019886843,3.881442795,5.924307424,9.14848073,23.5639994,29.60377308
Union,Louisiana,0.4004449388,5.205784205,13.92658509,18.77641824,25.49499444,36.61846496
Vermilion,Louisiana,0.05011107956,0.5846292615,0.8852957389,4.19262699,20.1112466,31.08557302
Vernon,Louisiana,0.0588154567,0.3136824357,0.4901288059,2.705511008,12.82176956,18.74252554
Washington,Louisiana,0.4735561917,5.639623738,9.019092925,14.59414082,24.77559894,31.42691091
Webster,Louisiana,0.2775604956,2.144785648,3.709217532,10.54729883,20.18621786,25.98975549
West Baton Rouge,Louisiana,0.464037123,3.789636504,6.2258314,9.976798144,23.54988399,32.17324053
West Feliciana,Louisiana,0.2601287637,7.478701957,13.52669571,15.99791897,20.87533329,35.70267282
Winn,Louisiana,0.06899406651,2.207810128,11.24603284,16.6965641,25.59679868,37.67076031
Androscoggin,Maine,0.07445739176,0.4467443505,2.671158929,4.495365027,5.091024161,5.695990469
Cumberland,Maine,0.5293114826,1.670424549,3.938902332,5.894605147,6.984161901,7.516910471
Franklin,Maine,0.06662447117,0.8994303608,1.199240481,1.365801659,1.499050601,1.765548486
Kennebec,Maine,0.08227405488,0.8556501707,1.053107902,1.201201201,1.332839689,1.546752232
Knox,Maine,0.1004444668,0.4017778671,0.5022223338,0.6026668006,0.6277779173,0.728222384
Lincoln,Maine,0.2348313617,0.3816009628,0.5870784043,0.675140165,0.9686793671,1.056741128
Oxford,Maine,0.1569995639,0.2616659398,0.5756650676,0.6454426515,0.8896641954,1.064108155
Penobscot,Maine,0.0790784722,0.5140100693,0.6589872684,0.6985265045,0.9291720484,1.509080845
Sagadahoc,Maine,0.1984295717,0.5385945517,0.85041245,0.9638007767,1.275618675,1.7008249
Somerset,Maine,0.01971997634,0.3352395977,0.4338394794,0.5521593374,0.6704791954,1.005718793
Waldo,Maine,0.05073824141,1.217717794,1.293825156,1.395301639,1.572885484,1.750469329
York,Maine,0.2609526248,1.009345058,1.875904718,2.535671731,3.15604967,4.086616577
Anne Arundel,Maryland,0.1937656774,3.052690172,6.609171106,9.013627012,11.78799921,14.63811617
Baltimore,Maryland,0.2247394653,3.436338922,7.213411871,9.6746715,14.0607159,18.61350249
Baltimore city,Maryland,0.2472750935,3.377257199,9.06458435,12.29217504,17.92419066,23.49764113
Calvert,Maryland,0.1317494126,1.646867658,3.678004436,4.556333853,6.214180628,8.640565644
Caroline,Maryland,0.1216730038,2.159695817,7.69581749,9.703422053,12.7148289,15.33079848
Carroll,Maryland,0.4954573131,2.602643235,5.259010757,6.679719679,8.577977818,10.08225785
Cecil,Maryland,0.1268082367,1.628998117,3.570139587,4.682150278,6.047777442,7.63775764
Charles,Maryland,0.2092965732,3.583411027,6.887759956,8.84753696,11.54936545,15.12009184
Frederick,Maryland,0.104639557,3.722753469,7.634663061,10.04942207,11.95708168,14.02170063
Garrett,Maryland,0.102124183,0.1361655773,0.3404139434,0.3744553377,1.531862745,2.144607843
Harford,Maryland,0.09560800717,1.677123792,3.441888258,4.457723334,6.847923514,9.807788069
Howard,Maryland,0.304445861,2.749526682,6.054032798,8.064644004,11.02981984,13.86814323
Kent,Maryland,0.1531159087,4.032052264,8.676568162,10.15668861,11.73888634,13.52523861
Montgomery,Maryland,0.3278426893,4.159083502,10.85534254,14.20587559,16.76324085,19.21388899
Prince George's,Maryland,0.3244309768,6.680629705,17.19153125,21.03614867,24.98118521,29.27272286
Queen Anne's,Maryland,0.08104548678,1.053591328,3.221558099,4.66011549,7.679059872,11.0221862
Somerset,Maryland,0.03885456735,1.010218751,2.836383417,3.38034736,4.54598438,7.460076932
St. Mary's,Maryland,0.08069505339,1.362849791,4.223041128,5.711416557,7.836386296,9.934457684
Talbot,Maryland,0.1074950955,0.9405820859,2.579882293,3.681707022,8.868345382,12.68442127
Washington,Maryland,0.04672554085,1.375065916,3.043835232,4.65920393,6.247872319,8.731001061
Wicomico,Maryland,0.06851192107,3.973691422,9.22953451,10.44317426,12.42023255,15.14113456
Worcester,Maryland,0.05818012567,1.182995889,4.092002172,5.565898689,10.06516174,15.53409355
Barnstable,Massachusetts,0.8095839768,4.024521503,6.106977397,7.197341944,8.151995882,8.66676026
Berkshire,Massachusetts,1.272304599,3.471349585,4.272430259,4.665116864,5.089218397,5.51331993
Bristol,Massachusetts,0.4705629758,6.405381952,12.68372979,14.71627557,16.15480269,17.45734964
Dukes,Massachusetts,0.05776006469,0.9819210998,1.501761682,2.83024317,3.754404205,4.274244787
Essex,Massachusetts,0.8360818618,11.10465235,18.05194207,20.59859876,21.98267915,24.11577621
Franklin,Massachusetts,0.6907732431,3.623035173,4.497074787,5.159653204,5.610770424,6.033692817
Hampden,Massachusetts,0.5435755762,8.051313534,12.75164352,14.44418864,15.73384834,16.85723787
Hampshire,Massachusetts,0.2854323991,3.387958476,5.305319591,5.969260172,6.868992734,7.936261704
Middlesex,Massachusetts,0.7152743996,8.906764828,13.24229309,15.02138927,16.05888194,17.29885807
Nantucket,Massachusetts,0.450409873,0.9909017206,1.17106567,1.351229619,2.972705162,3.963606882
Norfolk,Massachusetts,0.8993926235,8.443979154,11.48014533,13.12712227,14.55068321,15.76228537
Plymouth,Massachusetts,0.7419918576,9.925117401,15.26745878,16.95646656,17.68674275,18.76848878
Suffolk,Massachusetts,1.408244355,16.28006254,22.57358866,25.03138554,26.66570679,29.55797546
Worcester,Massachusetts,0.4742909958,6.749525709,13.2570414,15.01921487,16.10521963,17.21311475
Allegan,Michigan,0.01735357918,0.8503253796,1.882863341,2.707158351,4.20824295,5.527114967
Antrim,Michigan,0.0862924451,0.4314622255,0.5177546706,0.7766320059,1.510117789,2.502480908
Barry,Michigan,0.01665084836,0.5827796926,1.032352598,1.698386533,2.813993373,3.579932398
Bay,Michigan,0.08588933636,1.364686122,2.891607658,3.740957762,5.115187143,7.768213311
Berrien,Michigan,0.2067089989,1.601994742,3.992067542,6.084996157,8.565504144,10.80700485
Calhoun,Michigan,0.1264194299,1.695507648,2.714299525,3.985930261,5.331925368,7.310017624
Cass,Michigan,0.07773027594,0.6024096386,1.593470657,2.817722503,5.285658764,7.986785853
Charlevoix,Michigan,0.1525611198,0.4958236393,0.5721041992,1.144208398,1.716312598,2.822380716
Cheboygan,Michigan,0.03928038338,0.7463272842,0.8248880509,1.060570351,1.453374185,3.103150287
Chippewa,Michigan,0.02643125231,0.07929375694,0.07929375694,0.2907437754,0.7400750648,1.533012634
Clare,Michigan,0.03266266005,0.3592892605,0.5879278808,0.9145544813,1.829108963,3.266266005
Clinton,Michigan,0.2439149635,1.5148403,1.784430523,2.862791414,5.096538975,6.264763274
Crawford,Michigan,0.07227522405,3.902862099,4.191962995,5.059265684,6.721595837,8.167100318
Delta,Michigan,0.02763194253,0.3592152528,0.4697430229,0.6355346781,1.796076264,4.172423321
Eaton,Michigan,0.1374192662,1.200128258,1.713160185,2.995740003,4.04928771,4.67225505
Emmet,Michigan,0.1210690396,0.635612458,0.635612458,0.8172160174,1.725233815,3.692605708
Genesee,Michigan,0.3664247449,3.862116811,4.895434592,6.678701684,8.342270026,9.673613266
Gladwin,Michigan,0.1186286528,0.5931432639,0.7117719166,1.067657875,1.937601329,2.965716319
Gogebic,Michigan,0.06487608667,0.2595043467,0.3243804334,0.4541326067,5.060334761,9.342156481
Grand Traverse,Michigan,0.07629760426,0.2070934973,0.2942907593,0.5776818608,2.070934973,3.793080897
Gratiot,Michigan,0.0730513551,0.3165558721,1.948036136,2.386344267,3.603866852,4.650936275
Hillsdale,Michigan,0.2618372245,2.727471089,3.687540912,4.23303513,5.324023565,6.589570151
Houghton,Michigan,0.02750275028,0.05500550055,0.1650165017,0.302530253,1.292629263,1.98019802
Huron,Michigan,0.09510826491,0.5389468345,1.394921219,2.060679073,4.533493961,6.340550994
Ingham,Michigan,0.252103162,1.623129947,2.541752428,3.519083864,4.966086945,6.119545247
Ionia,Michigan,0.06232859636,1.215407629,2.337322364,3.100847669,4.176015956,4.690226876
Iosco,Michigan,0.03960866638,2.059650652,3.723214639,4.475779301,5.069909296,5.664039292
Isabella,Michigan,0.07064641469,0.8618862593,1.087954786,1.737901801,2.825856588,6.669021547
Jackson,Michigan,0.232831801,4.625172264,9.464298075,13.17072864,15.02079754,16.02763776
Kalamazoo,Michigan,0.09175258914,1.391580935,3.188402473,4.14415861,5.692483551,7.3975525
Kalkaska,Michigan,0.2863196473,0.9734868007,1.08801466,1.889709672,2.805932543,3.779419344
Kent,Michigan,0.1492676556,2.304319433,5.669061169,7.628199148,10.87943527,13.13710856
Lapeer,Michigan,0.06802566835,2.312872724,5.419378245,6.791229224,8.004353643,9.523593569
Leelanau,Michigan,0.04621285642,0.4159157077,0.5083414206,0.7856185591,2.865197098,4.159157077
Lenawee,Michigan,0.1523244714,1.106891159,8.916059061,9.637061559,11.34309564,13.11005951
Livingston,Michigan,0.3395549708,1.830413514,2.138135207,3.289438779,4.228520495,5.947517535
Macomb,Michigan,0.8380299849,6.45329134,7.75407964,8.747513537,10.99914355,14.96251888
Manistee,Michigan,0.04090983472,0.450008182,0.8181966945,1.268204876,1.759122893,2.700049092
Marquette,Michigan,0.04481692287,0.6871928173,0.821643586,0.9560943546,1.822554863,3.630170752
Mecosta,Michigan,0.04622781065,0.3235946746,0.4853920118,0.6703032544,1.271264793,1.987795858
Midland,Michigan,0.1079279042,0.7315113504,0.9833431268,1.990670232,3.465684922,4.952691602
Missaukee,Michigan,0.06664001066,0.9996001599,1.066240171,1.932560309,2.665600426,2.932160469
Monroe,Michigan,0.3006032104,1.917180475,3.126273389,4.121604019,5.704780927,8.75089346
Montcalm,Michigan,0.06328212755,0.6328212755,1.059975636,1.42384787,2.800234144,3.591260738
Muskegon,Michigan,0.104020388,1.594979283,3.675387043,4.709812012,6.397253862,11.25153863
Newaygo,Michigan,0.02077188318,0.4569814299,2.181047734,3.468904491,5.130655145,6.190021187
Oakland,Michigan,1.112050033,5.80968195,6.650714758,9.607120958,11.58738547,14.38709734
Oceana,Michigan,0.07570882386,0.3406897074,3.217625014,10.86421622,17.48873831,18.92720597
Ogemaw,Michigan,0.1911314985,0.62117737,1.003440367,1.576834862,2.389143731,2.723623853
Osceola,Michigan,0.08608815427,0.3443526171,0.4734848485,1.248278237,2.797865014,3.314393939
Otsego,Michigan,0.6968069845,3.770955445,4.098864615,5.451489937,5.820387753,6.312251506
Ottawa,Michigan,0.0985797475,0.8308864432,2.696860235,3.689699121,5.876057092,7.509664336
Roscommon,Michigan,0.04188130837,0.670100934,0.8795074758,1.088914018,1.968421493,3.182979436
Saginaw,Michigan,0.1867433006,3.444376433,5.342933322,6.676072996,9.394225482,13.0201579
Sanilac,Michigan,0.1208430008,0.8459010054,0.9909126063,1.135924207,2.175174014,3.021075019
Shiawassee,Michigan,0.116800257,2.628005782,3.504007709,3.985808769,4.599010118,6.117413458
St. Clair,Michigan,0.1566749809,2.055575749,2.807615657,3.509519572,4.693982427,5.778173295
St. Joseph,Michigan,0.04926351052,0.5254774455,1.93769808,5.254774455,9.048064765,11.16639572
Tuscola,Michigan,0.09389671362,1.971830986,3.511737089,4.356807512,5.577464789,8.469483568
Van Buren,Michigan,0.05314061005,0.6509724732,1.859921352,2.989159316,5.114783718,8.289935168
Washtenaw,Michigan,0.7268534079,3.257177677,4.68902424,5.989709286,7.8150404,9.238689369
Wayne,Michigan,1.813916572,9.509010538,11.5119832,12.93927155,15.29991791,17.70087352
Wexford,Michigan,0.06040288726,0.2718129927,0.3322158799,0.9664461961,2.023496723,3.140950137
Anoka,Minnesota,0.06332192579,0.6101931031,3.92308113,6.035730836,9.18167924,13.47317885
Beltrami,Minnesota,0.06505193313,0.1301038663,0.3035756879,0.5854673981,3.903115988,6.917188889
Benton,Minnesota,0.02513889238,0.3770833857,4.399306167,5.228889615,7.39083436,10.00527917
Big Stone,Minnesota,0.1993620415,0.3987240829,0.7974481659,2.791068581,4.385964912,6.77830941
Blue Earth,Minnesota,0.1357015772,0.5729622146,2.080757516,6.076415066,12.07744037,18.44033654
Carver,Minnesota,0.09958572339,0.2091300191,2.051465902,3.385914595,7.200047801,11.08389101
Cass,Minnesota,0.03445661912,0.1722830956,0.4479360485,0.4479360485,1.722830956,3.549031769
Chisago,Minnesota,0.05481754892,0.2009976794,1.114623495,1.699344017,2.923602609,5.682752572
Clay,Minnesota,0.06369325329,2.499960192,6.751484849,8.964825401,11.68771198,13.88512922
Clearwater,Minnesota,0.226963232,0.226963232,0.3404448479,0.7943713118,1.588742624,2.156150704
Cottonwood,Minnesota,0.08793527963,1.758705593,6.155469574,11.69539219,14.50932114,17.58705593
Dakota,Minnesota,0.1099949546,0.3873735357,3.020078862,5.212804369,8.871332206,14.0291391
Dodge,Minnesota,0.3886891459,1.020309008,2.526479448,3.935477602,5.878923331,7.628024487
Douglas,Minnesota,0.02687955272,0.05375910545,1.102061662,1.639652716,3.225546327,4.462005752
Faribault,Minnesota,0.07196315486,0.3598157743,1.295336788,3.814047208,5.613126079,8.275762809
Fillmore,Minnesota,0.3351206434,0.5744925316,0.8138644198,1.196859441,2.776713903,4.117196476
Goodhue,Minnesota,0.06491117987,0.4111041392,1.428045957,2.574810135,3.526840773,5.690546769
Hennepin,Minnesota,0.1537866316,1.406742977,6.621728594,9.547721611,13.83432161,18.603326
Isanti,Minnesota,0.05131626212,0.1539487864,0.821060194,1.565145995,2.617129368,4.464514805
Itasca,Minnesota,0.0221224255,0.1106121275,1.194610977,1.437957658,2.721058337,4.335995399
Jackson,Minnesota,0.09953219867,1.393450781,3.881755748,5.374738728,6.867721708,9.455558873
Kandiyohi,Minnesota,0.02344226171,2.133245816,11.48670824,13.24487787,15.3077969,19.08200103
Lac qui Parle,Minnesota,0.1476450613,0.1476450613,0.4429351838,0.5905802451,0.8858703676,2.214675919
Le Sueur,Minnesota,0.4645677733,0.8576635815,1.572383233,2.93035057,7.004252582,13.40099346
Lincoln,Minnesota,0.1752234098,0.5256702295,0.8761170492,1.401787279,9.286840722,11.91519187
Mahnomen,Minnesota,0.1816200509,0.3632401017,1.089720305,1.271340356,3.632401017,6.35670178
Martin,Minnesota,1.152073733,4.407934282,6.461630936,7.814065318,9.917852134,11.57082749
Meeker,Minnesota,0.04332943368,0.4766237705,1.949824516,2.513107154,3.596342996,4.679578838
Mower,Minnesota,0.3030149992,0.7070349982,7.651128731,23.25640119,26.74107368,29.69546993
Nicollet,Minnesota,0.08880206021,0.3256075541,2.545659059,4.26249889,8.495397093,12.96510079
Olmsted,Minnesota,0.3331917813,1.731290628,3.972168687,6.840231274,10.23748081,13.17087512
Otter Tail,Minnesota,0.01724375776,0.1551938198,1.103600497,1.586425714,2.793488757,5.052421024
Ramsey,Minnesota,0.09233729707,0.6906829821,5.28723363,8.652004735,12.20145043,16.86448394
Renville,Minnesota,0.06793016779,0.2717206712,0.3396508389,1.630324027,3.668229061,5.706134094
Rice,Minnesota,0.04561696951,0.2128791911,6.87295674,12.30137611,14.74948681,18.01870296
Scott,Minnesota,0.06974862595,0.3068939542,2.845743939,4.589459588,8.872025221,13.89392629
Sherburne,Minnesota,0.0750823224,0.3003292896,2.542072916,3.164183587,6.457079727,9.760701912
Sibley,Minnesota,0.06706008584,0.1341201717,1.072961373,3.21888412,5.096566524,9.321351931
St. Louis,Minnesota,0.0599760096,0.3548580568,0.5897640944,0.8046781287,1.829268293,4.333266693
Stearns,Minnesota,0.03188389162,1.702599813,12.84283154,14.4434029,17.61903851,20.68626888
Steele,Minnesota,0.1635947213,0.4362525902,4.335260116,5.862144181,8.670520231,11.66975679
Wabasha,Minnesota,0.2790697674,0.3720930233,0.8372093023,1.441860465,3.441860465,5.674418605
Waseca,Minnesota,0.1594981126,0.2126641501,1.382316976,3.03046414,6.539422617,13.71683768
Washington,Minnesota,0.1342191799,0.517138605,2.435683353,3.979203922,7.074140306,11.69285914
Watonwan,Minnesota,0.09113278046,1.002460585,6.470427413,18.49995443,27.15756858,39.91615784
Wilkin,Minnesota,0.1576541069,1.891849283,1.734195176,3.153082138,3.941352672,8.040359451
Winona,Minnesota,0.09833421834,1.298011682,1.55368065,2.340354397,4.700375637,8.397742246
Wright,Minnesota,0.04519944254,0.3163960978,2.297638329,3.352291988,5.717729481,9.25835248
Adams,Mississippi,0.2535898818,4.215931784,6.212952103,8.336767363,17.49770184,25.04200082
Alcorn,Mississippi,0.02689618074,0.2689618074,0.4572350726,1.479289941,8.902635826,16.78321678
Amite,Mississippi,0.3208213025,2.325954443,4.812319538,6.496631376,15.39942252,21.8960539
Attala,Mississippi,0.5381841666,5.32802325,15.71497767,18.83644583,25.83284,31.37613691
Benton,Mississippi,0.4846722404,1.332848661,1.817520901,3.271537623,13.93432691,23.50660366
Bolivar,Mississippi,0.4909180167,3.129602356,4.909180167,8.008100147,27.2766323,45.65537555
Calhoun,Mississippi,0.2058884085,3.431473475,4.392286048,8.16690687,24.9811269,32.25585066
Carroll,Mississippi,0.09872642907,3.751604304,11.5509922,15.50004936,23.39816369,28.72939086
Chickasaw,Mississippi,0.6944846345,3.935412929,7.697204699,14.69992476,23.90184617,33.79825221
Choctaw,Mississippi,0.7210671794,1.562312222,5.167648119,8.53262829,14.42134359,18.6275688
Claiborne,Mississippi,0.1096491228,2.412280702,12.17105263,25,42.76315789,48.13596491
Clarke,Mississippi,0.06278252135,3.390256153,8.977900552,12.43093923,18.08136615,29.00552486
Clay,Mississippi,0.2019386107,2.019386107,5.654281099,12.11631664,18.17447496,23.82875606
Coahoma,Mississippi,0.8402655239,2.562809848,5.08360642,7.688429544,26.3003109,40.96294429
Copiah,Mississippi,0.2785418335,3.342502002,10.79349605,19.5675638,30.81369033,38.02096027
Covington,Mississippi,0.1047614059,3.247603583,8.642815987,15.19040386,29.80461998,37.66172542
DeSoto,Mississippi,0.4371721209,1.601071923,3.026139486,7.443281175,17.38468876,26.03161265
Forrest,Mississippi,0.2780830806,2.741104652,7.322854457,10.56715706,20.39275925,28.13935935
Franklin,Mississippi,0.3867474539,2.062653088,3.609642903,4.898801083,13.02049762,22.56026814
George,Mississippi,0.1265288908,0.54829186,1.054407423,3.078869675,21.80514551,28.84858709
Grenada,Mississippi,0.1409906946,1.31591315,4.18272394,17.24786164,37.08055268,44.22408121
Hancock,Mississippi,0.3215227317,1.328960624,1.92913639,2.572181853,6.644803121,10.5030759
Harrison,Mississippi,0.2171488358,0.8587249415,1.268346609,3.548409385,9.781568012,16.21213467
Hinds,Mississippi,0.3060709588,1.943964198,4.131957944,8.731294515,20.68460629,26.97974141
Holmes,Mississippi,0.7745504841,7.358229599,21.96403873,28.76901798,44.75795297,57.48271093
Humphreys,Mississippi,0.2342194636,2.693523832,7.026583909,14.05316782,30.09720108,39.23176016
Itawamba,Mississippi,0.1277683135,2.427597956,3.70528109,5.195911414,12.26575809,23.63713799
Jackson,Mississippi,0.274620812,1.823763854,2.147675581,3.555987438,12.81563789,21.05426226
Jefferson,Mississippi,0.1361285053,2.450313096,5.717397223,11.43479445,25.18377348,29.81214266
Jones,Mississippi,0.0876501008,2.088994069,8.735793379,15.49945949,24.45437812,31.45177784
Kemper,Mississippi,0.09894132779,5.639655684,14.2475512,17.21579104,21.96497477,26.7141585
Lafayette,Mississippi,0.2618829383,1.664827251,2.450476066,6.341308292,15.35756374,26.54370639
Lamar,Mississippi,0.06533492315,1.682374271,3.838426735,6.64782843,17.36275583,23.48790487
Lauderdale,Mississippi,0.2974535391,4.513534136,9.505580487,11.3678983,16.56686885,22.69699831
Lawrence,Mississippi,0.3958828187,3.562945368,8.076009501,12.19319082,23.51543943,31.82897862
Leake,Mississippi,0.2186270223,8.91998251,18.40839528,23.91779624,32.3567993,38.39090512
Lee,Mississippi,0.2708590944,0.8125772832,1.754695872,5.617382088,13.13077784,25.46075487
Leflore,Mississippi,0.6039457791,4.965776406,8.656556167,15.7361428,26.54006174,41.40383841
Lincoln,Mississippi,0.3194702602,4.095027881,7.434944238,12.6045539,20.79460967,28.1714684
Lowndes,Mississippi,0.168245369,0.9085249928,3.549977287,7.470094386,15.51222303,21.5185827
Madison,Mississippi,0.3671568533,2.212603142,6.956656167,11.65239908,21.36273165,28.66722062
Marion,Mississippi,0.1587175621,2.856916118,4.56312991,9.523053726,22.57757321,30.989604
Marshall,Mississippi,0.3632604018,1.201553637,2.31927795,5.476849135,14.69807472,26.26652136
Monroe,Mississippi,0.1395089286,4.380580357,7.114955357,9.905133929,18.10825893,28.87834821
Montgomery,Mississippi,0.6864090998,2.745636399,8.138850755,11.37477937,26.08354579,40.00784468
Neshoba,Mississippi,0.1361655773,6.365740741,21.44607843,32.40740741,39.72630719,48.64515251
Newton,Mississippi,0.09291953169,3.763241033,12.59059654,15.28526296,23.64802081,30.84928452
Noxubee,Mississippi,0.2770594754,6.09530846,17.08533432,22.62652383,37.21832287,47.83893609
Oktibbeha,Mississippi,0.3031466624,1.030698652,4.74929771,9.761322528,20.69481215,28.8191427
Panola,Mississippi,0.1752182928,1.138918903,2.044213416,7.417574395,25.31904331,37.7595421
Pearl River,Mississippi,0.4895827667,2.955629295,3.789733268,4.33371412,8.377305119,13.56325591
Perry,Mississippi,0.2494180246,2.244762221,4.156967077,4.905221151,17.04356501,24.35982707
Pike,Mississippi,0.4026474067,3.724488512,5.08342351,8.958904799,20.20786672,28.41180764
Pontotoc,Mississippi,0.1596678908,0.5748044068,1.021874501,7.376656554,21.4912981,33.78572569
Prentiss,Mississippi,0.1577287066,1.261829653,2.050473186,3.824921136,12.10567823,24.25078864
Quitman,Mississippi,0.5425935974,1.899077591,3.526858383,9.088442756,27.67227347,43.40748779
Rankin,Mississippi,0.244644274,1.229833377,2.783655118,5.395398043,13.54139117,18.79132505
Scott,Mississippi,0.3167341193,11.12088686,22.87524195,26.1129685,33.22188985,38.43040648
Sharkey,Mississippi,0.221680337,1.108401685,1.551762359,5.320328087,30.14852583,55.42008424
Simpson,Mississippi,0.07387433975,1.699109814,3.730654157,8.052303033,25.30196136,34.64706534
Smith,Mississippi,0.06225487144,4.606860487,9.338230717,12.69999377,22.78528295,29.07302496
Sunflower,Mississippi,0.4145936982,1.997587818,3.052917232,10.55329414,32.9036635,47.41444294
Tallahatchie,Mississippi,0.1392660678,0.765963373,1.880091916,6.545505188,27.50504839,43.79917833
Tate,Mississippi,0.386059734,1.438949918,3.123574211,8.598603166,20.84722563,29.97227389
Tippah,Mississippi,1.045929968,2.455661664,3.319690769,5.502501137,12.23283311,24.78399272
Tunica,Mississippi,1.179941003,3.441494592,5.309734513,8.751229105,22.02556539,44.14945919
Union,Mississippi,0.1057977148,0.5995203837,2.927070109,6.065735647,16.4691776,30.96346452
Walthall,Mississippi,0.3424422985,2.123142251,3.766865283,11.57454969,28.76515307,38.55900281
Warren,Mississippi,0.02124269782,1.444503452,3.632501328,9.028146575,19.75570898,27.89166224
Washington,Mississippi,0.3822792337,1.635305611,3.567939515,9.875546872,29.4992142,42.11442892
Webster,Mississippi,0.5087505088,1.831501832,7.020757021,12.51526252,17.90801791,30.83028083
Wilkinson,Mississippi,1.446051168,7.675194661,9.78865406,9.899888765,19.243604,30.81201335
Winston,Mississippi,0.3268329883,2.287830918,6.100882449,13.07331953,29.63285761,37.80368232
