fips_code,county,state,date,cases,deaths
16037,Custer,Idaho,2020-08-30,32,0
16039,Elmore,Idaho,2020-08-30,279,3
16041,Franklin,Idaho,2020-08-30,59,0
16043,Fremont,Idaho,2020-08-30,115,2
16045,Gem,Idaho,2020-08-30,210,2
16047,Gooding,Idaho,2020-08-30,227,0
16049,Idaho,Idaho,2020-08-30,40,0
16051,Jefferson,Idaho,2020-08-30,349,1
16053,Jerome,Idaho,2020-08-30,597,6
16055,Kootenai,Idaho,2020-08-30,2170,29
16057,Latah,Idaho,2020-08-30,233,0
16059,Lemhi,Idaho,2020-08-30,70,0
16061,Lewis,Idaho,2020-08-30,9,0
16063,Lincoln,Idaho,2020-08-30,67,0
16065,Madison,Idaho,2020-08-30,241,0
16067,Minidoka,Idaho,2020-08-30,553,2
16069,Nez Perce,Idaho,2020-08-30,284,19
16071,Oneida,Idaho,2020-08-30,21,0
16073,Owyhee,Idaho,2020-08-30,303,5
16075,Payette,Idaho,2020-08-30,663,4
16077,Power,Idaho,2020-08-30,131,0
16079,Shoshone,Idaho,2020-08-30,196,15
16081,Teton,Idaho,2020-08-30,128,0
16083,Twin Falls,Idaho,2020-08-30,1673,35
16085,Valley,Idaho,2020-08-30,84,1
16087,Washington,Idaho,2020-08-30,271,4
17001,Adams,Illinois,2020-08-30,769,7
17003,Alexander,Illinois,2020-08-30,44,0
17005,Bond,Illinois,2020-08-30,143,3
17007,Boone,Illinois,2020-08-30,860,23
17009,Brown,Illinois,2020-08-30,20,0
17011,Bureau,Illinois,2020-08-30,360,6
17013,Calhoun,Illinois,2020-08-30,26,0
17015,Carroll,Illinois,2020-08-30,133,4
17017,Cass,Illinois,2020-08-30,297,11
17019,Champaign,Illinois,2020-08-30,2423,20
17021,Christian,Illinois,2020-08-30,231,5
17023,Clark,Illinois,2020-08-30,116,2
17025,Clay,Illinois,2020-08-30,78,0
17027,Clinton,Illinois,2020-08-30,692,17
17029,Coles,Illinois,2020-08-30,952,21
17031,Cook,Illinois,2020-08-30,126003,5054
17033,Crawford,Illinois,2020-08-30,77,0
17035,Cumberland,Illinois,2020-08-30,137,3
17039,De Witt,Illinois,2020-08-30,42,1
17037,DeKalb,Illinois,2020-08-30,1136,35
17041,Douglas,Illinois,2020-08-30,217,5
17043,DuPage,Illinois,2020-08-30,14493,533
17045,Edgar,Illinois,2020-08-30,83,0
17047,Edwards,Illinois,2020-08-30,39,0
17049,Effingham,Illinois,2020-08-30,523,1
17051,Fayette,Illinois,2020-08-30,165,3
17053,Ford,Illinois,2020-08-30,70,2
17055,Franklin,Illinois,2020-08-30,337,1
17057,Fulton,Illinois,2020-08-30,84,0
17059,Gallatin,Illinois,2020-08-30,62,2
17061,Greene,Illinois,2020-08-30,105,1
17063,Grundy,Illinois,2020-08-30,474,5
17065,Hamilton,Illinois,2020-08-30,45,0
17067,Hancock,Illinois,2020-08-30,136,2
17069,Hardin,Illinois,2020-08-30,18,0
17071,Henderson,Illinois,2020-08-30,44,0
17073,Henry,Illinois,2020-08-30,460,1
17075,Iroquois,Illinois,2020-08-30,296,19
17077,Jackson,Illinois,2020-08-30,915,21
17079,Jasper,Illinois,2020-08-30,124,7
17081,Jefferson,Illinois,2020-08-30,455,34
17083,Jersey,Illinois,2020-08-30,275,6
17085,Jo Daviess,Illinois,2020-08-30,173,2
17087,Johnson,Illinois,2020-08-30,115,0
17089,Kane,Illinois,2020-08-30,11203,312
17091,Kankakee,Illinois,2020-08-30,2216,71
17093,Kendall,Illinois,2020-08-30,1684,25
17095,Knox,Illinois,2020-08-30,449,3
17099,LaSalle,Illinois,2020-08-30,1237,45
17097,Lake,Illinois,2020-08-30,14522,465
17101,Lawrence,Illinois,2020-08-30,135,0
17103,Lee,Illinois,2020-08-30,241,1
17105,Livingston,Illinois,2020-08-30,189,4
17107,Logan,Illinois,2020-08-30,260,1
17115,Macon,Illinois,2020-08-30,936,26
17117,Macoupin,Illinois,2020-08-30,345,3
17119,Madison,Illinois,2020-08-30,3982,98
17121,Marion,Illinois,2020-08-30,266,0
17123,Marshall,Illinois,2020-08-30,46,0
17125,Mason,Illinois,2020-08-30,84,1
17127,Massac,Illinois,2020-08-30,65,1
17109,McDonough,Illinois,2020-08-30,196,15
17111,McHenry,Illinois,2020-08-30,3891,117
17113,McLean,Illinois,2020-08-30,1674,16
17129,Menard,Illinois,2020-08-30,68,0
17131,Mercer,Illinois,2020-08-30,99,4
17133,Monroe,Illinois,2020-08-30,448,14
17135,Montgomery,Illinois,2020-08-30,248,7
17137,Morgan,Illinois,2020-08-30,500,18
17139,Moultrie,Illinois,2020-08-30,156,1
17141,Ogle,Illinois,2020-08-30,482,5
17143,Peoria,Illinois,2020-08-30,2382,40
17145,Perry,Illinois,2020-08-30,287,8
17147,Piatt,Illinois,2020-08-30,78,0
17149,Pike,Illinois,2020-08-30,71,0
17151,Pope,Illinois,2020-08-30,19,1
17153,Pulaski,Illinois,2020-08-30,121,1
17155,Putnam,Illinois,2020-08-30,19,0
17157,Randolph,Illinois,2020-08-30,730,7
17159,Richland,Illinois,2020-08-30,62,3
17161,Rock Island,Illinois,2020-08-30,2219,60
17165,Saline,Illinois,2020-08-30,162,3
17167,Sangamon,Illinois,2020-08-30,1806,40
17169,Schuyler,Illinois,2020-08-30,21,0
17171,Scott,Illinois,2020-08-30,45,0
17173,Shelby,Illinois,2020-08-30,194,3
17163,St. Clair,Illinois,2020-08-30,5794,174
17175,Stark,Illinois,2020-08-30,22,0
17177,Stephenson,Illinois,2020-08-30,378,6
17179,Tazewell,Illinois,2020-08-30,1068,9
17181,Union,Illinois,2020-08-30,424,24
NA,Unknown,Illinois,2020-08-30,1645,207
17183,Vermilion,Illinois,2020-08-30,329,3
17185,Wabash,Illinois,2020-08-30,106,1
17187,Warren,Illinois,2020-08-30,255,1
17189,Washington,Illinois,2020-08-30,111,1
17191,Wayne,Illinois,2020-08-30,101,2
17193,White,Illinois,2020-08-30,121,0
17195,Whiteside,Illinois,2020-08-30,523,19
17197,Will,Illinois,2020-08-30,11447,359
17199,Williamson,Illinois,2020-08-30,879,12
17201,Winnebago,Illinois,2020-08-30,4218,150
17203,Woodford,Illinois,2020-08-30,273,4
18001,Adams,Indiana,2020-08-30,185,3
18003,Allen,Indiana,2020-08-30,4979,187
18005,Bartholomew,Indiana,2020-08-30,1065,58
18007,Benton,Indiana,2020-08-30,79,0
18009,Blackford,Indiana,2020-08-30,79,2
18011,Boone,Indiana,2020-08-30,852,49
18013,Brown,Indiana,2020-08-30,89,2
18015,Carroll,Indiana,2020-08-30,255,13
18017,Cass,Indiana,2020-08-30,1872,10
18019,Clark,Indiana,2020-08-30,1747,58
18021,Clay,Indiana,2020-08-30,227,5
18023,Clinton,Indiana,2020-08-30,547,11
18025,Crawford,Indiana,2020-08-30,63,1
18027,Daviess,Indiana,2020-08-30,482,25
18033,DeKalb,Indiana,2020-08-30,333,8
18029,Dearborn,Indiana,2020-08-30,578,30
18031,Decatur,Indiana,2020-08-30,423,38
18035,Delaware,Indiana,2020-08-30,1144,57
18037,Dubois,Indiana,2020-08-30,837,17
18039,Elkhart,Indiana,2020-08-30,5668,102
18041,Fayette,Indiana,2020-08-30,418,8
18043,Floyd,Indiana,2020-08-30,1075,57
18045,Fountain,Indiana,2020-08-30,94,2
18047,Franklin,Indiana,2020-08-30,283,26
18049,Fulton,Indiana,2020-08-30,207,2
18051,Gibson,Indiana,2020-08-30,314,4
18053,Grant,Indiana,2020-08-30,946,33
18055,Greene,Indiana,2020-08-30,371,38
18057,Hamilton,Indiana,2020-08-30,3883,116
18059,Hancock,Indiana,2020-08-30,832,44
18061,Harrison,Indiana,2020-08-30,480,26
18063,Hendricks,Indiana,2020-08-30,2332,128
18065,Henry,Indiana,2020-08-30,610,21
18067,Howard,Indiana,2020-08-30,1075,65
18069,Huntington,Indiana,2020-08-30,166,3
18071,Jackson,Indiana,2020-08-30,700,9
18073,Jasper,Indiana,2020-08-30,321,2
18075,Jay,Indiana,2020-08-30,134,0
18077,Jefferson,Indiana,2020-08-30,206,3
18079,Jennings,Indiana,2020-08-30,270,14
18081,Johnson,Indiana,2020-08-30,2061,129
18083,Knox,Indiana,2020-08-30,340,3
18085,Kosciusko,Indiana,2020-08-30,1043,18
18087,LaGrange,Indiana,2020-08-30,601,11
18091,LaPorte,Indiana,2020-08-30,1177,31
18089,Lake,Indiana,2020-08-30,9135,314
18093,Lawrence,Indiana,2020-08-30,453,29
18095,Madison,Indiana,2020-08-30,1295,80
18097,Marion,Indiana,2020-08-30,18500,799
18099,Marshall,Indiana,2020-08-30,888,23
18101,Martin,Indiana,2020-08-30,109,0
18103,Miami,Indiana,2020-08-30,320,2
18105,Monroe,Indiana,2020-08-30,1098,40
18107,Montgomery,Indiana,2020-08-30,425,22
18109,Morgan,Indiana,2020-08-30,600,38
18111,Newton,Indiana,2020-08-30,144,11
18113,Noble,Indiana,2020-08-30,805,31
18115,Ohio,Indiana,2020-08-30,73,7
18117,Orange,Indiana,2020-08-30,239,26
18119,Owen,Indiana,2020-08-30,141,2
18121,Parke,Indiana,2020-08-30,86,2
18123,Perry,Indiana,2020-08-30,207,14
18125,Pike,Indiana,2020-08-30,99,1
18127,Porter,Indiana,2020-08-30,1715,43
18129,Posey,Indiana,2020-08-30,212,0
18131,Pulaski,Indiana,2020-08-30,101,1
18133,Putnam,Indiana,2020-08-30,437,8
18135,Randolph,Indiana,2020-08-30,200,7
18137,Ripley,Indiana,2020-08-30,244,8
18139,Rush,Indiana,2020-08-30,175,4
18143,Scott,Indiana,2020-08-30,318,12
18145,Shelby,Indiana,2020-08-30,1073,36
18147,Spencer,Indiana,2020-08-30,161,3
18141,St. Joseph,Indiana,2020-08-30,5117,97
18149,Starke,Indiana,2020-08-30,211,8
18151,Steuben,Indiana,2020-08-30,271,4
18153,Sullivan,Indiana,2020-08-30,293,8
18155,Switzerland,Indiana,2020-08-30,66,0
18157,Tippecanoe,Indiana,2020-08-30,1573,14
18159,Tipton,Indiana,2020-08-30,188,21
18161,Union,Indiana,2020-08-30,85,0
18163,Vanderburgh,Indiana,2020-08-30,2563,19
18165,Vermillion,Indiana,2020-08-30,95,0
18167,Vigo,Indiana,2020-08-30,1253,18
18169,Wabash,Indiana,2020-08-30,210,5
18171,Warren,Indiana,2020-08-30,39,1
18173,Warrick,Indiana,2020-08-30,765,33
18175,Washington,Indiana,2020-08-30,218,1
18177,Wayne,Indiana,2020-08-30,876,10
18179,Wells,Indiana,2020-08-30,225,2
18181,White,Indiana,2020-08-30,439,12
18183,Whitley,Indiana,2020-08-30,211,6
19001,Adair,Iowa,2020-08-30,51,1
19003,Adams,Iowa,2020-08-30,22,0
19005,Allamakee,Iowa,2020-08-30,174,4
19007,Appanoose,Iowa,2020-08-30,82,3
19009,Audubon,Iowa,2020-08-30,41,1
19011,Benton,Iowa,2020-08-30,200,1
19013,Black Hawk,Iowa,2020-08-30,3787,74
19015,Boone,Iowa,2020-08-30,344,4
19017,Bremer,Iowa,2020-08-30,298,7
19019,Buchanan,Iowa,2020-08-30,174,1
19021,Buena Vista,Iowa,2020-08-30,1826,12
19023,Butler,Iowa,2020-08-30,201,2
19025,Calhoun,Iowa,2020-08-30,126,2
19027,Carroll,Iowa,2020-08-30,387,2
19029,Cass,Iowa,2020-08-30,112,2
19031,Cedar,Iowa,2020-08-30,154,1
19033,Cerro Gordo,Iowa,2020-08-30,822,20
19035,Cherokee,Iowa,2020-08-30,140,2
19037,Chickasaw,Iowa,2020-08-30,107,0
19039,Clarke,Iowa,2020-08-30,239,3
19041,Clay,Iowa,2020-08-30,236,3
19043,Clayton,Iowa,2020-08-30,179,3
19045,Clinton,Iowa,2020-08-30,821,10
19047,Crawford,Iowa,2020-08-30,832,3
19049,Dallas,Iowa,2020-08-30,2378,39
19051,Davis,Iowa,2020-08-30,81,2
19053,Decatur,Iowa,2020-08-30,44,0
19055,Delaware,Iowa,2020-08-30,212,3
19057,Des Moines,Iowa,2020-08-30,567,5
19059,Dickinson,Iowa,2020-08-30,424,6
19061,Dubuque,Iowa,2020-08-30,2027,36
19063,Emmet,Iowa,2020-08-30,221,8
19065,Fayette,Iowa,2020-08-30,138,1
19067,Floyd,Iowa,2020-08-30,215,3
19069,Franklin,Iowa,2020-08-30,296,17
19071,Fremont,Iowa,2020-08-30,58,0
19073,Greene,Iowa,2020-08-30,54,0
19075,Grundy,Iowa,2020-08-30,128,1
19077,Guthrie,Iowa,2020-08-30,173,5
19079,Hamilton,Iowa,2020-08-30,279,2
19081,Hancock,Iowa,2020-08-30,154,2
19083,Hardin,Iowa,2020-08-30,230,1
19085,Harrison,Iowa,2020-08-30,147,1
19087,Henry,Iowa,2020-08-30,279,4
19089,Howard,Iowa,2020-08-30,132,2
19091,Humboldt,Iowa,2020-08-30,153,2
19093,Ida,Iowa,2020-08-30,40,0
19095,Iowa,Iowa,2020-08-30,113,1
19097,Jackson,Iowa,2020-08-30,208,1
19099,Jasper,Iowa,2020-08-30,585,30
19101,Jefferson,Iowa,2020-08-30,117,0
19103,Johnson,Iowa,2020-08-30,3828,26
19105,Jones,Iowa,2020-08-30,170,2
19107,Keokuk,Iowa,2020-08-30,60,1
19109,Kossuth,Iowa,2020-08-30,121,0
19111,Lee,Iowa,2020-08-30,409,5
19113,Linn,Iowa,2020-08-30,2971,94
19115,Louisa,Iowa,2020-08-30,397,14
19117,Lucas,Iowa,2020-08-30,93,5
19119,Lyon,Iowa,2020-08-30,148,2
19121,Madison,Iowa,2020-08-30,164,2
19123,Mahaska,Iowa,2020-08-30,216,18
19125,Marion,Iowa,2020-08-30,475,0
19127,Marshall,Iowa,2020-08-30,1639,32
19129,Mills,Iowa,2020-08-30,128,1
19131,Mitchell,Iowa,2020-08-30,109,0
19133,Monona,Iowa,2020-08-30,107,1
19135,Monroe,Iowa,2020-08-30,107,8
19137,Montgomery,Iowa,2020-08-30,76,5
19139,Muscatine,Iowa,2020-08-30,959,51
19141,O'Brien,Iowa,2020-08-30,196,7
19143,Osceola,Iowa,2020-08-30,99,0
19145,Page,Iowa,2020-08-30,112,0
19147,Palo Alto,Iowa,2020-08-30,112,0
19149,Plymouth,Iowa,2020-08-30,737,18
19151,Pocahontas,Iowa,2020-08-30,130,2
19153,Polk,Iowa,2020-08-30,13292,225
19155,Pottawattamie,Iowa,2020-08-30,1631,34
19157,Poweshiek,Iowa,2020-08-30,184,8
19159,Ringgold,Iowa,2020-08-30,32,1
19161,Sac,Iowa,2020-08-30,114,0
19163,Scott,Iowa,2020-08-30,2208,21
19165,Shelby,Iowa,2020-08-30,215,1
19167,Sioux,Iowa,2020-08-30,893,3
19169,Story,Iowa,2020-08-30,2362,16
19171,Tama,Iowa,2020-08-30,622,29
19173,Taylor,Iowa,2020-08-30,113,1
19175,Union,Iowa,2020-08-30,93,3
NA,Unknown,Iowa,2020-08-30,19,0
19177,Van Buren,Iowa,2020-08-30,101,1
19179,Wapello,Iowa,2020-08-30,1082,49
19181,Warren,Iowa,2020-08-30,775,5
19183,Washington,Iowa,2020-08-30,336,11
19185,Wayne,Iowa,2020-08-30,48,2
19187,Webster,Iowa,2020-08-30,1006,8
19189,Winnebago,Iowa,2020-08-30,161,8
19191,Winneshiek,Iowa,2020-08-30,217,3
19193,Woodbury,Iowa,2020-08-30,4126,56
19195,Worth,Iowa,2020-08-30,79,0
19197,Wright,Iowa,2020-08-30,519,1
20001,Allen,Kansas,2020-08-30,24,0
20003,Anderson,Kansas,2020-08-30,33,0
20005,Atchison,Kansas,2020-08-30,219,1
20007,Barber,Kansas,2020-08-30,5,0
20009,Barton,Kansas,2020-08-30,267,5
20011,Bourbon,Kansas,2020-08-30,92,2
20013,Brown,Kansas,2020-08-30,68,0
20015,Butler,Kansas,2020-08-30,430,2
20017,Chase,Kansas,2020-08-30,65,0
20019,Chautauqua,Kansas,2020-08-30,8,0
20021,Cherokee,Kansas,2020-08-30,241,2
20023,Cheyenne,Kansas,2020-08-30,6,0
20025,Clark,Kansas,2020-08-30,47,1
20027,Clay,Kansas,2020-08-30,32,2
20029,Cloud,Kansas,2020-08-30,52,1
20031,Coffey,Kansas,2020-08-30,79,8
20033,Comanche,Kansas,2020-08-30,9,0
20035,Cowley,Kansas,2020-08-30,249,3
20037,Crawford,Kansas,2020-08-30,515,1
20039,Decatur,Kansas,2020-08-30,6,0
20041,Dickinson,Kansas,2020-08-30,70,1
20043,Doniphan,Kansas,2020-08-30,62,0
20045,Douglas,Kansas,2020-08-30,1303,8
20047,Edwards,Kansas,2020-08-30,23,0
20049,Elk,Kansas,2020-08-30,1,0
20051,Ellis,Kansas,2020-08-30,343,1
20053,Ellsworth,Kansas,2020-08-30,25,0
20055,Finney,Kansas,2020-08-30,1872,12
20057,Ford,Kansas,2020-08-30,2309,10
20059,Franklin,Kansas,2020-08-30,258,2
20061,Geary,Kansas,2020-08-30,281,2
20063,Gove,Kansas,2020-08-30,10,0
20065,Graham,Kansas,2020-08-30,25,1
20067,Grant,Kansas,2020-08-30,159,3
20069,Gray,Kansas,2020-08-30,87,0
20071,Greeley,Kansas,2020-08-30,5,0
20073,Greenwood,Kansas,2020-08-30,25,0
20075,Hamilton,Kansas,2020-08-30,44,0
20077,Harper,Kansas,2020-08-30,110,0
20079,Harvey,Kansas,2020-08-30,288,5
20081,Haskell,Kansas,2020-08-30,57,0
20083,Hodgeman,Kansas,2020-08-30,14,0
20085,Jackson,Kansas,2020-08-30,201,1
20087,Jefferson,Kansas,2020-08-30,117,0
20089,Jewell,Kansas,2020-08-30,14,1
20091,Johnson,Kansas,2020-08-30,8050,116
20093,Kearny,Kansas,2020-08-30,72,1
20095,Kingman,Kansas,2020-08-30,40,0
20097,Kiowa,Kansas,2020-08-30,9,0
20099,Labette,Kansas,2020-08-30,183,1
20101,Lane,Kansas,2020-08-30,7,0
20103,Leavenworth,Kansas,2020-08-30,1674,9
20105,Lincoln,Kansas,2020-08-30,8,0
20107,Linn,Kansas,2020-08-30,55,0
20109,Logan,Kansas,2020-08-30,3,0
20111,Lyon,Kansas,2020-08-30,855,17
20115,Marion,Kansas,2020-08-30,64,1
20117,Marshall,Kansas,2020-08-30,14,0
20113,McPherson,Kansas,2020-08-30,195,1
20119,Meade,Kansas,2020-08-30,71,0
20121,Miami,Kansas,2020-08-30,194,0
20123,Mitchell,Kansas,2020-08-30,30,0
20125,Montgomery,Kansas,2020-08-30,244,5
20127,Morris,Kansas,2020-08-30,20,0
20129,Morton,Kansas,2020-08-30,10,2
20131,Nemaha,Kansas,2020-08-30,55,1
20133,Neosho,Kansas,2020-08-30,82,0
20135,Ness,Kansas,2020-08-30,22,0
20137,Norton,Kansas,2020-08-30,23,0
20139,Osage,Kansas,2020-08-30,63,0
20141,Osborne,Kansas,2020-08-30,4,0
20143,Ottawa,Kansas,2020-08-30,40,0
20145,Pawnee,Kansas,2020-08-30,210,0
20147,Phillips,Kansas,2020-08-30,51,8
20149,Pottawatomie,Kansas,2020-08-30,151,0
20151,Pratt,Kansas,2020-08-30,44,0
20153,Rawlins,Kansas,2020-08-30,1,0
20155,Reno,Kansas,2020-08-30,740,1
20157,Republic,Kansas,2020-08-30,38,0
20159,Rice,Kansas,2020-08-30,44,1
20161,Riley,Kansas,2020-08-30,822,5
20163,Rooks,Kansas,2020-08-30,25,0
20165,Rush,Kansas,2020-08-30,18,0
20167,Russell,Kansas,2020-08-30,27,0
20169,Saline,Kansas,2020-08-30,460,9
20171,Scott,Kansas,2020-08-30,95,1
20173,Sedgwick,Kansas,2020-08-30,7093,50
20175,Seward,Kansas,2020-08-30,1341,4
20177,Shawnee,Kansas,2020-08-30,2125,22
20179,Sheridan,Kansas,2020-08-30,8,0
20181,Sherman,Kansas,2020-08-30,17,0
20183,Smith,Kansas,2020-08-30,3,0
20185,Stafford,Kansas,2020-08-30,35,1
20187,Stanton,Kansas,2020-08-30,43,2
20189,Stevens,Kansas,2020-08-30,67,0
20191,Sumner,Kansas,2020-08-30,121,3
20193,Thomas,Kansas,2020-08-30,52,0
20195,Trego,Kansas,2020-08-30,24,1
20197,Wabaunsee,Kansas,2020-08-30,54,0
20199,Wallace,Kansas,2020-08-30,1,0
20201,Washington,Kansas,2020-08-30,5,0
20203,Wichita,Kansas,2020-08-30,4,0
20205,Wilson,Kansas,2020-08-30,21,0
20207,Woodson,Kansas,2020-08-30,12,0
20209,Wyandotte,Kansas,2020-08-30,6022,113
21001,Adair,Kentucky,2020-08-30,267,19
21003,Allen,Kentucky,2020-08-30,253,9
21005,Anderson,Kentucky,2020-08-30,115,1
21007,Ballard,Kentucky,2020-08-30,42,0
21009,Barren,Kentucky,2020-08-30,499,8
21011,Bath,Kentucky,2020-08-30,65,1
21013,Bell,Kentucky,2020-08-30,395,7
21015,Boone,Kentucky,2020-08-30,1290,25
21017,Bourbon,Kentucky,2020-08-30,123,1
21019,Boyd,Kentucky,2020-08-30,239,4
21021,Boyle,Kentucky,2020-08-30,208,0
21023,Bracken,Kentucky,2020-08-30,37,0
21025,Breathitt,Kentucky,2020-08-30,55,0
21027,Breckinridge,Kentucky,2020-08-30,95,2
21029,Bullitt,Kentucky,2020-08-30,617,5
21031,Butler,Kentucky,2020-08-30,321,16
21033,Caldwell,Kentucky,2020-08-30,79,0
21035,Calloway,Kentucky,2020-08-30,395,6
21037,Campbell,Kentucky,2020-08-30,692,13
21039,Carlisle,Kentucky,2020-08-30,60,1
21041,Carroll,Kentucky,2020-08-30,191,3
21043,Carter,Kentucky,2020-08-30,113,3
21045,Casey,Kentucky,2020-08-30,250,15
21047,Christian,Kentucky,2020-08-30,872,13
21049,Clark,Kentucky,2020-08-30,243,8
21051,Clay,Kentucky,2020-08-30,214,6
21053,Clinton,Kentucky,2020-08-30,71,1
21055,Crittenden,Kentucky,2020-08-30,50,1
21057,Cumberland,Kentucky,2020-08-30,89,0
21059,Daviess,Kentucky,2020-08-30,975,12
21061,Edmonson,Kentucky,2020-08-30,132,12
21063,Elliott,Kentucky,2020-08-30,25,0
21065,Estill,Kentucky,2020-08-30,41,0
21067,Fayette,Kentucky,2020-08-30,5520,55
21069,Fleming,Kentucky,2020-08-30,70,0
21071,Floyd,Kentucky,2020-08-30,145,2
21073,Franklin,Kentucky,2020-08-30,466,11
21075,Fulton,Kentucky,2020-08-30,120,2
21077,Gallatin,Kentucky,2020-08-30,93,8
21079,Garrard,Kentucky,2020-08-30,119,2
21081,Grant,Kentucky,2020-08-30,138,6
21083,Graves,Kentucky,2020-08-30,643,29
21085,Grayson,Kentucky,2020-08-30,258,11
21087,Green,Kentucky,2020-08-30,161,8
21089,Greenup,Kentucky,2020-08-30,195,2
21091,Hancock,Kentucky,2020-08-30,56,0
21093,Hardin,Kentucky,2020-08-30,915,9
21095,Harlan,Kentucky,2020-08-30,293,7
21097,Harrison,Kentucky,2020-08-30,151,0
21099,Hart,Kentucky,2020-08-30,143,1
21101,Henderson,Kentucky,2020-08-30,440,4
21103,Henry,Kentucky,2020-08-30,162,2
21105,Hickman,Kentucky,2020-08-30,66,0
21107,Hopkins,Kentucky,2020-08-30,513,37
21109,Jackson,Kentucky,2020-08-30,223,15
21111,Jefferson,Kentucky,2020-08-30,12223,279
21113,Jessamine,Kentucky,2020-08-30,457,0
21115,Johnson,Kentucky,2020-08-30,117,1
21117,Kenton,Kentucky,2020-08-30,1710,41
21119,Knott,Kentucky,2020-08-30,89,1
21121,Knox,Kentucky,2020-08-30,356,9
21123,Larue,Kentucky,2020-08-30,95,1
21125,Laurel,Kentucky,2020-08-30,561,5
21127,Lawrence,Kentucky,2020-08-30,43,0
21129,Lee,Kentucky,2020-08-30,12,0
21131,Leslie,Kentucky,2020-08-30,40,0
21133,Letcher,Kentucky,2020-08-30,73,2
21135,Lewis,Kentucky,2020-08-30,162,10
21137,Lincoln,Kentucky,2020-08-30,138,6
21139,Livingston,Kentucky,2020-08-30,46,1
21141,Logan,Kentucky,2020-08-30,430,26
21143,Lyon,Kentucky,2020-08-30,37,4
21151,Madison,Kentucky,2020-08-30,1001,3
21153,Magoffin,Kentucky,2020-08-30,67,0
21155,Marion,Kentucky,2020-08-30,174,2
21157,Marshall,Kentucky,2020-08-30,187,2
21159,Martin,Kentucky,2020-08-30,55,0
21161,Mason,Kentucky,2020-08-30,89,2
21145,McCracken,Kentucky,2020-08-30,504,6
21147,McCreary,Kentucky,2020-08-30,96,0
21149,McLean,Kentucky,2020-08-30,56,0
21163,Meade,Kentucky,2020-08-30,145,3
21165,Menifee,Kentucky,2020-08-30,33,0
21167,Mercer,Kentucky,2020-08-30,111,1
21169,Metcalfe,Kentucky,2020-08-30,86,2
21171,Monroe,Kentucky,2020-08-30,139,2
21173,Montgomery,Kentucky,2020-08-30,190,1
21175,Morgan,Kentucky,2020-08-30,45,0
21177,Muhlenberg,Kentucky,2020-08-30,681,12
21179,Nelson,Kentucky,2020-08-30,331,2
21181,Nicholas,Kentucky,2020-08-30,22,1
21183,Ohio,Kentucky,2020-08-30,417,9
21185,Oldham,Kentucky,2020-08-30,810,23
21187,Owen,Kentucky,2020-08-30,80,0
21189,Owsley,Kentucky,2020-08-30,34,0
21191,Pendleton,Kentucky,2020-08-30,63,0
21193,Perry,Kentucky,2020-08-30,287,7
21195,Pike,Kentucky,2020-08-30,314,3
21197,Powell,Kentucky,2020-08-30,76,0
21199,Pulaski,Kentucky,2020-08-30,552,7
21201,Robertson,Kentucky,2020-08-30,6,0
21203,Rockcastle,Kentucky,2020-08-30,121,0
21205,Rowan,Kentucky,2020-08-30,159,0
21207,Russell,Kentucky,2020-08-30,180,6
21209,Scott,Kentucky,2020-08-30,572,5
21211,Shelby,Kentucky,2020-08-30,900,23
21213,Simpson,Kentucky,2020-08-30,208,7
21215,Spencer,Kentucky,2020-08-30,169,0
21217,Taylor,Kentucky,2020-08-30,203,5
21219,Todd,Kentucky,2020-08-30,139,0
21221,Trigg,Kentucky,2020-08-30,85,0
21223,Trimble,Kentucky,2020-08-30,46,0
21225,Union,Kentucky,2020-08-30,100,1
21227,Warren,Kentucky,2020-08-30,3284,27
21229,Washington,Kentucky,2020-08-30,122,1
21231,Wayne,Kentucky,2020-08-30,95,0
21233,Webster,Kentucky,2020-08-30,115,2
21235,Whitley,Kentucky,2020-08-30,195,2
21237,Wolfe,Kentucky,2020-08-30,27,0
21239,Woodford,Kentucky,2020-08-30,207,0
22001,Acadia,Louisiana,2020-08-30,2808,93
22003,Allen,Louisiana,2020-08-30,1443,37
22005,Ascension,Louisiana,2020-08-30,3324,92
22007,Assumption,Louisiana,2020-08-30,664,22
22009,Avoyelles,Louisiana,2020-08-30,1279,44
22011,Beauregard,Louisiana,2020-08-30,940,31
22013,Bienville,Louisiana,2020-08-30,417,31
22015,Bossier,Louisiana,2020-08-30,2693,92
22017,Caddo,Louisiana,2020-08-30,7407,318
22019,Calcasieu,Louisiana,2020-08-30,7439,182
22021,Caldwell,Louisiana,2020-08-30,278,3
22023,Cameron,Louisiana,2020-08-30,203,1
22025,Catahoula,Louisiana,2020-08-30,369,6
22027,Claiborne,Louisiana,2020-08-30,373,13
22029,Concordia,Louisiana,2020-08-30,433,10
22031,De Soto,Louisiana,2020-08-30,816,33
22033,East Baton Rouge,Louisiana,2020-08-30,13727,411
22035,East Carroll,Louisiana,2020-08-30,532,3
22037,East Feliciana,Louisiana,2020-08-30,1079,43
22039,Evangeline,Louisiana,2020-08-30,1115,24
22041,Franklin,Louisiana,2020-08-30,1081,29
22043,Grant,Louisiana,2020-08-30,430,27
22045,Iberia,Louisiana,2020-08-30,2711,87
22047,Iberville,Louisiana,2020-08-30,1331,54
22049,Jackson,Louisiana,2020-08-30,470,21
22051,Jefferson,Louisiana,2020-08-30,16438,545
22053,Jefferson Davis,Louisiana,2020-08-30,1160,35
